text,label
"I think I might be depressed. I've felt flat for two months, snap at everyone, and can't shake it.",professional
I've been feeling a bit uninspired lately because of too much screen time. Any tips for winding down at night?,self_help
"Please, I need help. I'm thinking about hurting myself and the urge is getting louder.",crisis
Work has been intense this week and I'm a little burnt out a tiny bit. What helps you get my energy back?,self_help
Just need to vent: in-laws with my partner has been wearing me down for a couple of months.,peer_support
I've been arguing a lot with my best friend about money and it's really leaving me drained. Anyone else dealing with this?,peer_support
Work has been chaotic this week and I'm a little low-energy. What helps you sleep better?,self_help
"Could you suggest a quick morning routine? Nothing serious, just want to feel human again.",self_help
I'm really struggling to forgive my sister after the way they handled it. How did you rebuild that trust?,peer_support
I've been having intrusive thoughts since a difficult breakup. It's affecting every part of my routine and I don't think I can manage it on my own.,professional
Work has been chaotic this week and I'm a little low-energy. What helps you get my energy back?,self_help
"I overslept and missed a workout, now I feel a bit down. How do I restart the routine?",self_help
I don't think I can keep myself safe this evening. who to call right now?,crisis
I don't want to be here anymore and I don't know how to make it through tonight.,crisis
I feel like the world would be better without me and I don't trust myself this evening.,crisis
I think I'm slowly drifting from my best friend and it makes me leaving me drained. Has anyone let it go from that?,peer_support
Feeling weird after I got bad feedback in a review. Anyone this exact situation?,peer_support
"Could you suggest a quick 10-minute routine? Nothing serious, just want to unwind.",self_help
I've been on and off feeling on edge constantly for years and I think it's time to actually see a clinician. How do I even start looking?,professional
"I overslept and missed a workout, now I feel a little flat. How do I be kind to myself?",self_help
I'm having thoughts of suicide and I'm alone this evening. I need urgent help.,crisis
Any breathing exercises that help when you're slightly low-energy but not in a panic?,self_help
I've been on and off feeling really down for years and I think it's time to actually get professional help. How do I find someone good?,professional
My panic attacks is now interfering with my work and my relationships and weekends barely touches it. I think I need a CBT therapist.,professional
Feeling distant after I was excluded from a key meeting. Anyone something similar?,peer_support
I'm done trying to white-knuckle this. dissociation since the start of the year and now lost interest in things I used to love. Looking for a trauma specialist.,professional
I'm in crisis and I don't know how to make it to morning right now. Is there anyone I can talk to tonight?,crisis
My flashbacks is now interfering with how I show up at home and exercising barely touches it. I think I need a psychiatrist.,professional
I'm trying to be more grateful day to day. What are simple ways to shake it off?,self_help
Everything feels like the worst headspace I've been in and I'm thinking about ending it. who to call right now?,crisis
My GP wants me to get professional help after I described constant low mood that's lasted six months. Anyone find someone good recently?,professional
I'm in crisis and I don't know how to get through tonight tonight. Is there anyone I can talk to right now?,crisis
Work has been back-to-back this week and I'm a little burnt out a tiny bit. What helps you decompress in the evening?,self_help
I've been on and off feeling numb for years and I think it's time to actually get professional help. How do I find someone good?,professional
I keep thinking about ending my life and the thoughts are harder to ignore. I'm scared.,crisis
"I think I might be depressed. I've felt disconnected for most of this year, lost interest in things I used to love, and can't shake it.",professional
Lost touch with most of my old friends since I left my hometown and feeling distant about showing up at things again.,peer_support
I'm trying to be more mindful day to day. What are simple ways to feel a bit lighter?,self_help
I feel left out at work after I got passed up for a promotion and don't really have anyone to vent to.,peer_support
Just need to vent: money with my best friend has been wearing me down for a couple of months.,peer_support
"I had a frustrating day, mostly just a missed gym session. Looking for small things I can do to feel a bit lighter.",self_help
I had a falling out with my roommate over parenting choices a few weeks ago and I keep rehearsing what I'd say differently. Could use a sanity check.,peer_support
I want to build a habit of going to bed earlier so I feel less meh after long days.,self_help
I've been feeling a bit sluggish lately because of bad sleep. Any tips for getting back into a routine?,self_help
I can't be alone with my thoughts right now. They're stronger than before. someone to talk to.,crisis
I think I'm slowly drifting from my roommate and it makes me making me second-guess myself. Has anyone rebuild that trust from that?,peer_support
I don't think I can keep myself safe today. where I can get help?,crisis
I can't be alone with my thoughts tonight. They're stronger than before. help.,crisis
I'm in the worst headspace I've been in and I'm worried I'm going to hurt myself. I need someone today.,crisis
Honest question: when does constant low mood for longer than I want to admit cross the line from a rough patch into needing a clinical psychologist?,professional
I'm having thoughts of suicide and I'm alone tonight. I need urgent help.,crisis
My dissociation is now interfering with how I show up at home and exercising barely touches it. I think I need a CBT therapist.,professional
I'm scared of what I might do this evening. I just need who to call right now.,crisis
"I think I might be depressed. I've felt exhausted in a way sleep doesn't fix for longer than I want to admit, can't concentrate, and can't shake it.",professional
I'm in a really dark place and I'm worried I'm going to hurt myself. I need someone today.,crisis
I keep replaying a tough conversation I had with my roommate about house chores. Has anyone moved past something like that?,peer_support
"Could you suggest a quick 10-minute routine? Nothing serious, just want to feel human again.",self_help
I've been having flashbacks since a difficult breakup. It's affecting how I show up at home and I don't think I can manage it on my own.,professional
I'm spiraling and I don't think I can stay safe on my own tonight. what to do?,crisis
I've been feeling a bit sluggish lately because of deadlines piling up. Any tips for getting back into a routine?,self_help
"I had a frustrating day, mostly just a stressful inbox. Looking for small things I can do to feel a bit lighter.",self_help
I've been feeling a bit drained lately because of a busy week. Any tips for feeling less tired?,self_help
I'm in crisis and I don't know how to get through tonight right now. Is there anyone I can talk to tonight?,crisis
Work has been chaotic this week and I'm a little groggy. What helps you recharge on the weekend?,self_help
I've been pretty lonely since my friend group drifted. Has anyone been through something similar?,peer_support
I've been self-harming again and it's getting worse. I can't keep going like this. how to stay safe tonight?,crisis
I don't think I can keep myself safe today. how to stay safe tonight?,crisis
"Could you suggest a quick morning routine? Nothing serious, just want to unwind.",self_help
Feeling fragile after I got bad feedback in a review. Anyone the same kind of distance?,peer_support
My GP wants me to see my GP about this after I described compulsive checking that's lasted three months. Anyone even start looking recently?,professional
I can't be alone with my thoughts today. They're stronger than before. a way through tonight.,crisis
I'm spiraling and I don't think I can stay safe on my own right now. where I can get help?,crisis
Things between me and my mom have been tense for ages now and I'm not sure who to share this with.,peer_support
My GP wants me to start therapy after I described dissociation that's lasted two months. Anyone know who's actually qualified recently?,professional
Lost touch with most of my old friends since I moved cities and feeling complicated about showing up at things again.,peer_support
I think I'm slowly drifting from my roommate and it makes me messing with my sleep. Has anyone feel okay around them again from that?,peer_support
I keep thinking about ending my life and the thoughts are stronger than before. I'm scared.,crisis
I'm in crisis and I don't know how to stay safe tonight. Is there anyone I can talk to tonight?,crisis
I'm done trying to white-knuckle this. compulsive checking since the start of the year and now can't concentrate. Looking for a psychiatrist.,professional
"I've been waiting too long to talk to a therapist. on edge constantly for six months, can't concentrate. Where do I even start?",professional
I want to disappear and I'm scared of what I might do. I need help today.,crisis
I keep replaying a argument I had with my closest coworker about the wedding planning. Has anyone moved past something like that?,peer_support
My panic attacks is now interfering with my work and my relationships and exercising barely touches it. I think I need a therapist.,professional
I keep crying and I have a plan and I'm so tired. how to stay safe tonight?,crisis
I'm trying to be more mindful day to day. What are simple ways to reset?,self_help
I'm not safe right now and I don't know who to call. I need help right now.,crisis
I keep having intrusive thoughts about losing control that I can't switch off. I think I need to see a clinician.,professional
I've been pretty lonely since I changed careers. Has anyone been through the same kind of distance?,peer_support
I've been having racing thoughts at night since the lockdown. It's affecting my sleep and appetite and I don't think I can manage it on my own.,professional
"I had a blah day, mostly just a missed gym session. Looking for small things I can do to shake it off.",self_help
I'm not safe tonight and I don't know who to call. I need help right now.,crisis
My anxiety has been bad enough that I'm avoiding calls with my manager for longer than I want to admit now. What kind of professional should I look into?,professional
I keep replaying a argument I had with my dad about the wedding planning. Has anyone moved past something like that?,peer_support
I've been feeling a bit off lately because of too much screen time. Any tips for getting back into a routine?,self_help
Things between me and my sister have been weird for the past year and I'm not sure who to share this with.,peer_support
Work has been intense this week and I'm a little drained. What helps you get my energy back?,self_help
Lost touch with most of my old friends since I had a kid and feeling fragile about reaching back out.,peer_support
I'm really struggling to forgive my roommate after being lied to. How did you move past it?,peer_support
I've been arguing a lot with my mom about house chores and it's really making me second-guess myself. Anyone else dealing with this?,peer_support
"I had a mediocre day, mostly just scrolling too much. Looking for small things I can do to shake it off.",self_help
Work has been back-to-back this week and I'm a little groggy. What helps you recharge on the weekend?,self_help
"I overslept and missed a workout, now I feel sluggish. How do I not spiral?",self_help
I'm having a really bad night and the suicidal thoughts won't stop. I need someone to talk to.,crisis
Feeling strained after I got bad feedback in a review. Anyone the same kind of distance?,peer_support
I keep replaying a argument I had with my college friend about boundaries. Has anyone moved past something like that?,peer_support
I don't think I can keep myself safe right now. who to call right now?,crisis
Panic attacks have been happening every weekend and I'm scared to social events some days. What's the right way to talk to a therapist?,professional
I'm really struggling to forgive my best friend after their words that day. How did you feel okay around them again?,peer_support
I'm spiraling and I don't think I can stay safe on my own today. who to call right now?,crisis
I'm really struggling to forgive my mom after what happened. How did you let it go?,peer_support
I'm trying to be more intentional day to day. What are simple ways to lift my mood?,self_help
I can't be alone with my thoughts today. They're stronger than before. help.,crisis
Looking for podcast recommendations to help me unwind during my commute.,self_help
I've been on and off feeling flat for years and I think it's time to actually start therapy. How do I find someone good?,professional
"I overslept and missed a workout, now I feel sluggish. How do I be kind to myself?",self_help
I don't think I can keep myself safe this evening. where I can get help?,crisis
My eating has gotten really out of control over the past almost a year and I know it's not healthy. I want to find a therapist who works with this.,professional
"Could you suggest a quick morning routine? Nothing serious, just want to reset for the week.",self_help
My eating has gotten really restrictive over the past longer than I want to admit and I know it's not healthy. I want to find a therapist who works with this.,professional
I keep having intrusive thoughts about messing things up at work that I can't switch off. I think I need to talk to a therapist.,professional
I'm really struggling to forgive my brother after being lied to. How did you rebuild that trust?,peer_support
"Could you suggest a quick evening routine? Nothing serious, just want to unwind.",self_help
I've been feeling a bit a bit down lately because of bad sleep. Any tips for getting back into a routine?,self_help
I'm in the worst headspace I've been in and I'm worried I'm going to hurt myself. I need someone tonight.,crisis
"I had a blah day, mostly just scrolling too much. Looking for small things I can do to feel a bit lighter.",self_help
I had a falling out with my roommate over in-laws a few weeks ago and I keep rehearsing what I'd say differently. Could use a sanity check.,peer_support
"I had a frustrating day, mostly just scrolling too much. Looking for small things I can do to lift my mood.",self_help
I'm trying to be more balanced day to day. What are simple ways to lift my mood?,self_help
My anxiety has been bad enough that I'm avoiding driving for three months now. What kind of professional should I look into?,professional
I'm really struggling to forgive my mom after being lied to. How did you let it go?,peer_support
I've been feeling a bit drained lately because of deadlines piling up. Any tips for feeling less tired?,self_help
I keep having intrusive thoughts about my health that I can't switch off. I think I need to get professional help.,professional
My my mom is going through lost a parent and I want to check in on them but I'm running out of energy. How do you keep showing up?,peer_support
I can't be alone with my thoughts this evening. They're getting louder. someone to talk to.,crisis
Panic attacks have been happening a few times a week and I'm scared to leaving the house some days. What's the right way to see my GP about this?,professional
I'm having a really bad night and the suicidal thoughts won't stop. I need a way through tonight.,crisis
I don't want to be here anymore and I don't know how to make it through right now.,crisis
My anxiety has been bad enough that I'm avoiding any group setting for most of this year now. What kind of professional should I look into?,professional
I've felt really down for over longer than I want to admit and even weekends doesn't help anymore. I think I should see a clinician.,professional
"I had a rough day, mostly just a missed gym session. Looking for small things I can do to reset.",self_help
Work has been overpacked this week and I'm a little drained. What helps you recharge on the weekend?,self_help
"I overslept and missed a workout, now I feel a little flat. How do I restart the routine?",self_help
I'm scared of what I might do today. I just need who to call right now.,crisis
Everything feels like a place I can't see out of and I'm thinking about ending it. who to call right now?,crisis
My my roommate is going through lost a parent and I want to show up for them but I'm running out of energy. How do you keep showing up?,peer_support
I want to build a habit of going to bed earlier so I feel less a bit down after long days.,self_help
Feeling strained after I got passed up for a promotion. Anyone something similar?,peer_support
Panic attacks have been happening most mornings and I'm scared to the gym some days. What's the right way to see my GP about this?,professional
I want to build a habit of drinking more water so I feel less uninspired after long days.,self_help
I'm scared of what I might do tonight. I just need what to do.,crisis
"After everything that happened last year I haven't been the same. can't concentrate, and I avoid anything that reminds me of it. Should I look for a CBT therapist?",professional
Panic attacks have been happening most mornings and I'm scared to calls with my manager some days. What's the right way to talk to a therapist?,professional
I've been feeling a bit a bit down lately because of deadlines piling up. Any tips for lifting my mood?,self_help
I'm scared of what I might do tonight. I just need where I can get help.,crisis
My my dad is going through broke up with their partner and I want to check in on them but I'm running out of energy. How do you keep showing up?,peer_support
I keep replaying a tough conversation I had with my college friend about boundaries. Has anyone moved past something like that?,peer_support
I had a falling out with my partner over money a few weeks ago and I keep rehearsing what I'd say differently. Could use a sanity check.,peer_support
"After the accident I haven't been the same. can't concentrate, and I avoid anything that reminds me of it. Should I look for a CBT therapist?",professional
I've been on and off feeling numb for years and I think it's time to actually see my GP about this. How do I find someone good?,professional
"Could you suggest a quick evening routine? Nothing serious, just want to reset for the week.",self_help
"I had a blah day, mostly just a missed gym session. Looking for small things I can do to feel a bit lighter.",self_help
Work has been chaotic this week and I'm a little drained. What helps you decompress in the evening?,self_help
My eating has gotten really compulsive over the past most of this year and I know it's not healthy. I want to find a therapist who works with this.,professional
I keep replaying a tough conversation I had with my mom about money. Has anyone moved past something like that?,peer_support
Work has been non-stop this week and I'm a little low-energy. What helps you decompress in the evening?,self_help
I'm spiraling and I don't think I can stay safe on my own right now. how to stay safe tonight?,crisis
"I overslept and missed a workout, now I feel off. How do I restart the routine?",self_help
Lost touch with most of my old friends since I changed careers and feeling complicated about showing up at things again.,peer_support
Everything feels like a really dark place and I'm thinking about ending it. how to stay safe tonight?,crisis
"I think I might be depressed. I've felt flat for longer than I want to admit, cry without warning, and can't shake it.",professional
I'm done trying to white-knuckle this. flashbacks since a difficult breakup and now barely eat. Looking for a therapist.,professional
I'm in crisis and I don't know how to stay safe this evening. Is there anyone I can talk to today?,crisis
"I overslept and missed a workout, now I feel off. How do I be kind to myself?",self_help
My panic attacks is now interfering with my sleep and appetite and journaling barely touches it. I think I need a trauma specialist.,professional
I had a falling out with my dad over house chores a few weeks ago and I keep replaying it. Could use a sanity check.,peer_support
"I've been waiting too long to see a clinician. hopeless for six months, snap at everyone. Where do I even start?",professional
Work has been chaotic this week and I'm a little drained. What helps you get my energy back?,self_help
I'm spiraling and I don't think I can stay safe on my own right now. who to call right now?,crisis
Is journaling actually helpful for an annoying meeting? I want to try it for a week.,self_help
Lost touch with most of my old friends since I changed careers and feeling weird about showing up at things again.,peer_support
Anyone else feel like they have to act like everything's fine around my old friends even when they're not okay?,peer_support
I've been arguing a lot with my brother about career stuff and it's really wearing me down. Anyone else dealing with this?,peer_support
I think I'm slowly drifting from my mom and it makes me making me second-guess myself. Has anyone move past it from that?,peer_support
I'm trying to be more balanced day to day. What are simple ways to feel a bit lighter?,self_help
I've been feeling a bit off lately because of a long Monday. Any tips for lifting my mood?,self_help
I can't be alone with my thoughts today. They're harder to ignore. a way through tonight.,crisis
Work has been non-stop this week and I'm a little low-energy. What helps you sleep better?,self_help
"Could you suggest a quick evening routine? Nothing serious, just want to decompress.",self_help
Work has been overpacked this week and I'm a little groggy. What helps you decompress in the evening?,self_help
I've felt hopeless for over almost a year and even time off doesn't help anymore. I think I should talk to a therapist.,professional
Work has been overpacked this week and I'm a little groggy. What helps you sleep better?,self_help
Going through the end of a long relationship and could use a sanity check from people who've been there.,peer_support
I've been having panic attacks since a difficult breakup. It's affecting my sleep and appetite and I don't think I can manage it on my own.,professional
I'm spiraling and I don't think I can stay safe on my own tonight. where I can get help?,crisis
I keep crying and I have a plan and I'm so tired. what to do?,crisis
Just need to vent: in-laws with my mom has been wearing me down for a couple of months.,peer_support
Is journaling actually helpful for a stressful inbox? I want to try it for a week.,self_help
Panic attacks have been happening almost daily and I'm scared to calls with my manager some days. What's the right way to see a clinician?,professional
I've been having intrusive thoughts since the move. It's affecting how I show up at home and I don't think I can manage it on my own.,professional
I've been arguing a lot with my brother about house chores and it's really wearing me down. Anyone else dealing with this?,peer_support
Any breathing exercises that help when you're slightly tired but not in a panic?,self_help
I've been feeling a bit a bit down lately because of bad sleep. Any tips for winding down at night?,self_help
I'm done trying to white-knuckle this. racing thoughts at night since a job loss and now lost interest in things I used to love. Looking for a CBT therapist.,professional
Going through a tough breakup and could use advice from people who've been through it from people who've been there.,peer_support
I'm trying to be more grateful day to day. What are simple ways to reset?,self_help
My friend just lost their job and I don't know how to show up for them. Could use some a few kind words.,peer_support
Going through an unexpected split and could use honest perspective from people who've been there.,peer_support
Lost touch with most of my old friends since I changed careers and feeling strained about messaging them first.,peer_support
I think I'm slowly drifting from my partner and it makes me messing with my sleep. Has anyone move past it from that?,peer_support
My flashbacks is now interfering with my sleep and appetite and exercising barely touches it. I think I need a CBT therapist.,professional
Just need to vent: boundaries with my college friend has been wearing me down for the past year.,peer_support
Honest question: when does constant low mood for three months cross the line from a rough patch into needing a therapist?,professional
I'm a danger to myself this evening. I need someone to help me get through this.,crisis
"I think I might be depressed. I've felt anxious all day for three months, can't concentrate, and can't shake it.",professional
I want to build a habit of going to bed earlier so I feel less a little flat after long days.,self_help
I've felt exhausted in a way sleep doesn't fix for over the whole semester and even going outside doesn't help anymore. I think I should see my GP about this.,professional
My GP wants me to see a clinician after I described racing thoughts at night that's lasted three months. Anyone know who's actually qualified recently?,professional
Just need to vent: boundaries with my best friend has been wearing me down for ages now.,peer_support
I'm not safe today and I don't know who to call. I need help right now.,crisis
I'm not safe right now and I don't know who to call. I need help today.,crisis
I've been having racing thoughts at night since my dad's diagnosis. It's affecting my sleep and appetite and I don't think I can manage it on my own.,professional
My anxiety has been bad enough that I'm avoiding driving for two months now. What kind of professional should I look into?,professional
Things between me and my college friend have been off for the past year and I'm not sure who to talk to.,peer_support
I keep having intrusive thoughts about something happening to my family that I can't switch off. I think I need to talk to a therapist.,professional
I've felt exhausted in a way sleep doesn't fix for over three months and even going outside doesn't help anymore. I think I should start therapy.,professional
I'm scared of what I might do today. I just need how to stay safe tonight.,crisis
I've been self-harming again and it's getting worse. I can't keep going like this. what to do?,crisis
Everything feels like a place I can't see out of and I'm thinking about ending it. what to do?,crisis
I'm in crisis and I don't know how to make it to morning today. Is there anyone I can talk to tonight?,crisis
I've been feeling a bit meh lately because of too much screen time. Any tips for getting back into a routine?,self_help
My eating has gotten really chaotic over the past most of this year and I know it's not healthy. I want to find a clinical psychologist who works with this.,professional
"I had a rough day, mostly just a missed gym session. Looking for small things I can do to lift my mood.",self_help
Panic attacks have been happening almost daily and I'm scared to social events some days. What's the right way to start therapy?,professional
My eating has gotten really chaotic over the past two months and I know it's not healthy. I want to find a CBT therapist who works with this.,professional
I've been feeling a bit uninspired lately because of bad sleep. Any tips for getting back into a routine?,self_help
"I had a frustrating day, mostly just a stressful inbox. Looking for small things I can do to lift my mood.",self_help
"I had a blah day, mostly just a stressful inbox. Looking for small things I can do to feel a bit lighter.",self_help
I think I'm slowly drifting from my mom and it makes me messing with my sleep. Has anyone rebuild that trust from that?,peer_support
Lost touch with most of my old friends since my friend group drifted and feeling tense about messaging them first.,peer_support
I can't be alone with my thoughts right now. They're getting louder. a hotline number.,crisis
My my brother is going through is going through a divorce and I want to show up for them but I'm running out of energy. How do you keep showing up?,peer_support
I had a falling out with my roommate over boundaries a few weeks ago and I keep replaying it. Could use a sanity check.,peer_support
I'm trying to be more balanced day to day. What are simple ways to shake it off?,self_help
"I overslept and missed a workout, now I feel drained. How do I not spiral?",self_help
"I've been waiting too long to talk to a therapist. on edge constantly for three months, snap at everyone. Where do I even start?",professional
I'm in crisis and I don't know how to make it to morning today. Is there anyone I can talk to right now?,crisis
I keep lying awake spiraling and it's been three months. Is this something a psychiatrist should handle?,professional
"I overslept and missed a workout, now I feel meh. How do I not spiral?",self_help
My anxiety has been bad enough that I'm avoiding calls with my manager for the whole semester now. What kind of professional would actually help here?,professional
Work has been chaotic this week and I'm a little groggy. What helps you decompress in the evening?,self_help
Going through the end of a long relationship and could use a few kind words from people who've been there.,peer_support
I'm in a really dark place and I'm worried I'm going to hurt myself. I need someone right now.,crisis
I can't be alone with my thoughts today. They're getting louder. a way through tonight.,crisis
I feel left out at work after I got bad feedback in a review and don't really have anyone to talk to.,peer_support
I've been arguing a lot with my mom about career stuff and it's really messing with my sleep. Anyone else dealing with this?,peer_support
My GP wants me to see my GP about this after I described compulsive checking that's lasted six months. Anyone find someone good recently?,professional
"I had a mediocre day, mostly just scrolling too much. Looking for small things I can do to feel a bit lighter.",self_help
I'm in crisis and I don't know how to get through tonight today. Is there anyone I can talk to right now?,crisis
"I had a rough day, mostly just an annoying meeting. Looking for small things I can do to shake it off.",self_help
I'm really struggling to forgive my best friend after their words that day. How did you let it go?,peer_support
Honest question: when does flashbacks for six months cross the line from a rough patch into needing a clinical psychologist?,professional
Just need to vent: the wedding planning with my closest coworker has been wearing me down for ages now.,peer_support
I'm in crisis and I don't know how to stay safe right now. Is there anyone I can talk to this evening?,crisis
"I had a rough day, mostly just scrolling too much. Looking for small things I can do to feel a bit lighter.",self_help
I want to build a habit of drinking more water so I feel less a little flat after long days.,self_help
I can't be alone with my thoughts today. They're constant. help.,crisis
"I had a frustrating day, mostly just a stressful inbox. Looking for small things I can do to reset.",self_help
I keep thinking about ending my life and the thoughts are getting louder. I'm scared.,crisis
I keep lying awake spiraling and it's been six months. Is this something a clinical psychologist should handle?,professional
I can't be alone with my thoughts this evening. They're stronger than before. help.,crisis
I'm in crisis and I don't know how to make it to morning right now. Is there anyone I can talk to this evening?,crisis
Feeling fragile after my team restructured. Anyone the same kind of distance?,peer_support
I can't be alone with my thoughts this evening. They're constant. a way through tonight.,crisis
Work has been chaotic this week and I'm a little burnt out a tiny bit. What helps you recharge on the weekend?,self_help
My my mom is going through lost their job and I want to comfort them but I'm running out of energy. How do you keep showing up?,peer_support
"I overslept and missed a workout, now I feel off. How do I not spiral?",self_help
I can't be alone with my thoughts right now. They're harder to ignore. a way through tonight.,crisis
Is journaling actually helpful for a missed gym session? I want to try it for a week.,self_help
"I've been waiting too long to get professional help. on edge constantly for three months, snap at everyone. Where do I even start?",professional
My my college friend is going through broke up with their partner and I want to be there for them but I'm running out of energy. How do you keep showing up?,peer_support
I keep replaying a cold exchange I had with my mom about the wedding planning. Has anyone moved past something like that?,peer_support
I can't be alone with my thoughts tonight. They're constant. a hotline number.,crisis
I had a falling out with my college friend over house chores a few weeks ago and I keep second-guessing myself. Could use a sanity check.,peer_support
I'm in a place I can't see out of and I'm worried I'm going to hurt myself. I need someone today.,crisis
"I overslept and missed a workout, now I feel a bit down. How do I be kind to myself?",self_help
I think I'm slowly drifting from my closest coworker and it makes me making me second-guess myself. Has anyone move past it from that?,peer_support
I want to build a habit of a short walk so I feel less meh after long days.,self_help
My GP wants me to see a clinician after I described constant low mood that's lasted three months. Anyone even start looking recently?,professional
I've been feeling a bit a little flat lately because of too much screen time. Any tips for lifting my mood?,self_help
My my mom is going through moved across the country and I want to check in on them but I'm running out of energy. How do you keep showing up?,peer_support
Feeling fragile after a project I led failed publicly. Anyone this drift?,peer_support
I can't be alone with my thoughts this evening. They're getting louder. help.,crisis
My friend just is going through a divorce and I don't know how to support them. Could use some advice from people who've been through it.,peer_support
I'm in crisis and I don't know how to get through tonight this evening. Is there anyone I can talk to tonight?,crisis
My friend just got diagnosed with something serious and I don't know how to support them. Could use some advice from people who've been through it.,peer_support
My constant low mood is now interfering with every part of my routine and good sleep barely touches it. I think I need a therapist.,professional
Honest question: when does panic attacks for the whole semester cross the line from a rough patch into needing a therapist?,professional
Anyone else feel like they have to perform happiness around my partner's friends even when they're not okay?,peer_support
I'm done trying to white-knuckle this. intrusive thoughts since the move and now can't concentrate. Looking for a therapist.,professional
I've been feeling a bit uninspired lately because of too much screen time. Any tips for feeling less tired?,self_help
I've been feeling a bit drained lately because of bad sleep. Any tips for feeling less tired?,self_help
"I had a rough day, mostly just an annoying meeting. Looking for small things I can do to reset.",self_help
I want to build a habit of drinking more water so I feel less a bit down after long days.,self_help
I've been having compulsive checking since a difficult breakup. It's affecting my work and my relationships and I don't think I can manage it on my own.,professional
Lost touch with most of my old friends since I left my hometown and feeling complicated about showing up at things again.,peer_support
I feel left out at work after a project I led failed publicly and don't really have anyone to share this with.,peer_support
I've been feeling a bit a bit down lately because of deadlines piling up. Any tips for winding down at night?,self_help
My friend just moved across the country and I don't know how to comfort them. Could use some a sanity check.,peer_support
I keep replaying a tough conversation I had with my brother about boundaries. Has anyone moved past something like that?,peer_support
I've been pretty lonely since I moved cities. Has anyone been through this drift?,peer_support
I can't be alone with my thoughts tonight. They're harder to ignore. a hotline number.,crisis
I've been feeling a bit a bit down lately because of too much screen time. Any tips for feeling less tired?,self_help
I have a plan to harm myself and I can't shake it. Please tell me what to do.,crisis
"I had a mediocre day, mostly just scrolling too much. Looking for small things I can do to lift my mood.",self_help
I'm having thoughts of suicide and I'm alone today. I need urgent help.,crisis
Things between me and my dad have been fragile for ages now and I'm not sure who to talk to.,peer_support
I'm trying to be more mindful day to day. What are simple ways to lift my mood?,self_help
I've been feeling a bit a little flat lately because of bad sleep. Any tips for feeling less tired?,self_help
"Could you suggest a quick Sunday routine? Nothing serious, just want to feel human again.",self_help
"Could you suggest a quick Sunday routine? Nothing serious, just want to decompress.",self_help
I'm spiraling and I don't think I can stay safe on my own today. where I can get help?,crisis
I'm in a place I can't see out of and I'm worried I'm going to hurt myself. I need someone tonight.,crisis
I've felt flat for over six months and even weekends doesn't help anymore. I think I should start therapy.,professional
"I had a frustrating day, mostly just a missed gym session. Looking for small things I can do to shake it off.",self_help
"I had a blah day, mostly just an annoying meeting. Looking for small things I can do to lift my mood.",self_help
Any breathing exercises that help when you're slightly drained but not in a panic?,self_help
I keep replaying a cold exchange I had with my closest coworker about parenting choices. Has anyone moved past something like that?,peer_support
I'm in crisis and I don't know how to get through tonight this evening. Is there anyone I can talk to today?,crisis
"I had a blah day, mostly just a stressful inbox. Looking for small things I can do to lift my mood.",self_help
I'm scared of what I might do today. I just need where I can get help.,crisis
I've been feeling a bit drained lately because of deadlines piling up. Any tips for getting back into a routine?,self_help
"I've been waiting too long to talk to a therapist. anxious all day for longer than I want to admit, snap at everyone. Where do I even start?",professional
I can't be alone with my thoughts right now. They're getting louder. a way through tonight.,crisis
"I had a blah day, mostly just a stressful inbox. Looking for small things I can do to reset.",self_help
"I overslept and missed a workout, now I feel a little flat. How do I not spiral?",self_help
"Could you suggest a quick Sunday routine? Nothing serious, just want to unwind.",self_help
Looking for podcast recommendations to help me reset for the week during my commute.,self_help
I'm in crisis and I don't know how to make it to morning tonight. Is there anyone I can talk to today?,crisis
Honest question: when does compulsive checking for the whole semester cross the line from a rough patch into needing a CBT therapist?,professional
I've been on and off feeling disconnected for years and I think it's time to actually see a clinician. How do I find someone good?,professional
Panic attacks have been happening a few times a week and I'm scared to calls with my manager some days. What's the right way to talk to a therapist?,professional
Work has been overpacked this week and I'm a little groggy. What helps you recharge on the weekend?,self_help
I'm in crisis and I don't know how to get through tonight tonight. Is there anyone I can talk to tonight?,crisis
Everything feels like the worst headspace I've been in and I'm thinking about ending it. what to do?,crisis
Honest question: when does flashbacks for longer than I want to admit cross the line from a rough patch into needing a CBT therapist?,professional
"I had a rough day, mostly just an annoying meeting. Looking for small things I can do to lift my mood.",self_help
My friend just is going through a divorce and I don't know how to show up for them. Could use some advice from people who've been through it.,peer_support
"After the accident I haven't been the same. lost interest in things I used to love, and I avoid anything that reminds me of it. Should I look for a psychiatrist?",professional
I'm done trying to white-knuckle this. flashbacks since a job loss and now can't concentrate. Looking for a trauma specialist.,professional
"I had a off day, mostly just a stressful inbox. Looking for small things I can do to shake it off.",self_help
My my best friend is going through had a miscarriage and I want to comfort them but I'm running out of energy. How do you keep showing up?,peer_support
My GP wants me to see a clinician after I described panic attacks that's lasted longer than I want to admit. Anyone even start looking recently?,professional
I can't be alone with my thoughts tonight. They're constant. someone to talk to.,crisis
I'm in crisis and I don't know how to make it to morning right now. Is there anyone I can talk to today?,crisis
Lost touch with most of my old friends since I changed careers and feeling off about reaching back out.,peer_support
Everything feels like a really dark place and I'm thinking about ending it. what to do?,crisis
I'm trying to be more grateful day to day. What are simple ways to lift my mood?,self_help
I've been having panic attacks since the move. It's affecting my work and my relationships and I don't think I can manage it on my own.,professional
