text,label
I'm in crisis and I don't know how to get through tonight tonight. Is there anyone I can talk to tonight?,crisis
"I had a blah day, mostly just a missed gym session. Looking for small things I can do to shake it off.",self_help
I'm in crisis and I don't know how to make it to morning today. Is there anyone I can talk to right now?,crisis
I'm not safe today and I don't know who to call. I need help tonight.,crisis
Lost touch with most of my old friends since I left my hometown and feeling distant about messaging them first.,peer_support
"After a really difficult event I haven't been the same. cry without warning, and I avoid anything that reminds me of it. Should I look for a psychiatrist?",professional
I've been feeling a bit uninspired lately because of a busy week. Any tips for getting back into a routine?,self_help
I keep replaying a argument I had with my college friend about boundaries. Has anyone moved past something like that?,peer_support
I keep replaying a argument I had with my brother about house chores. Has anyone moved past something like that?,peer_support
"I overslept and missed a workout, now I feel sluggish. How do I be kind to myself?",self_help
I can't be alone with my thoughts this evening. They're harder to ignore. someone to talk to.,crisis
Things between me and my college friend have been tense for ages now and I'm not sure who to talk to.,peer_support
"I had a blah day, mostly just scrolling too much. Looking for small things I can do to shake it off.",self_help
I've been feeling a bit off lately because of a long Monday. Any tips for lifting my mood?,self_help
I've felt really down for over three months and even good sleep doesn't help anymore. I think I should see a clinician.,professional
Just need to vent: boundaries with my best friend has been wearing me down for ages now.,peer_support
I've been having racing thoughts at night since a difficult breakup. It's affecting my sleep and appetite and I don't think I can manage it on my own.,professional
"Could you suggest a quick Sunday routine? Nothing serious, just want to reset for the week.",self_help
I'm really struggling to forgive my closest coworker after being lied to. How did you feel okay around them again?,peer_support
I can't be alone with my thoughts right now. They're getting louder. someone to talk to.,crisis
I'm spiraling and I don't think I can stay safe on my own tonight. how to stay safe tonight?,crisis
I don't think I can keep myself safe this evening. what to do?,crisis
Honest question: when does panic attacks for the whole semester cross the line from a rough patch into needing a CBT therapist?,professional
Is journaling actually helpful for scrolling too much? I want to try it for a week.,self_help
Honest question: when does flashbacks for six months cross the line from a rough patch into needing a clinical psychologist?,professional
Looking for podcast recommendations to help me decompress during my commute.,self_help
"Please, I need help. I'm thinking about hurting myself and the urge is harder to ignore.",crisis
My eating has gotten really restrictive over the past longer than I want to admit and I know it's not healthy. I want to find a therapist who works with this.,professional
Work has been chaotic this week and I'm a little burnt out a tiny bit. What helps you recharge on the weekend?,self_help
I don't think I can keep myself safe today. who to call right now?,crisis
I've been feeling a bit a little flat lately because of a busy week. Any tips for lifting my mood?,self_help
Panic attacks have been happening a few times a week and I'm scared to calls with my manager some days. What's the right way to talk to a therapist?,professional
Work has been back-to-back this week and I'm a little low-energy. What helps you sleep better?,self_help
My GP wants me to see my GP about this after I described compulsive checking that's lasted three months. Anyone even start looking recently?,professional
"I think I might be depressed. I've felt anxious all day for six months, can't concentrate, and can't shake it.",professional
I'm scared of what I might do tonight. I just need what to do.,crisis
I want to build a habit of going to bed earlier so I feel less a bit down after long days.,self_help
I keep replaying a tough conversation I had with my college friend about boundaries. Has anyone moved past something like that?,peer_support
"Could you suggest a quick 10-minute routine? Nothing serious, just want to decompress.",self_help
Lost touch with most of my old friends since I left my hometown and feeling fragile about reaching back out.,peer_support
"I had a mediocre day, mostly just a missed gym session. Looking for small things I can do to reset.",self_help
Everything feels like a really dark place and I'm thinking about ending it. what to do?,crisis
Is journaling actually helpful for a stressful inbox? I want to try it for a week.,self_help
I keep having intrusive thoughts about something happening to my family that I can't switch off. I think I need to get professional help.,professional
Work has been non-stop this week and I'm a little groggy. What helps you get my energy back?,self_help
Just need to vent: house chores with my dad has been wearing me down for a few weeks.,peer_support
I've felt flat for over six months and even weekends doesn't help anymore. I think I should start therapy.,professional
I've been on and off feeling really down for years and I think it's time to actually see my GP about this. How do I know who's actually qualified?,professional
I'm in crisis and I don't know how to make it to morning this evening. Is there anyone I can talk to today?,crisis
My friend just got diagnosed with something serious and I don't know how to be there for them. Could use some a sanity check.,peer_support
I'm having a really bad night and the suicidal thoughts won't stop. I need a way through tonight.,crisis
"I overslept and missed a workout, now I feel uninspired. How do I not spiral?",self_help
I'm a danger to myself this evening. I need someone to help me get through this.,crisis
My eating has gotten really out of control over the past almost a year and I know it's not healthy. I want to find a therapist who works with this.,professional
"I had a rough day, mostly just an annoying meeting. Looking for small things I can do to shake it off.",self_help
"I think I might be depressed. I've felt flat for longer than I want to admit, barely eat, and can't shake it.",professional
I've been arguing a lot with my sister about parenting choices and it's really wearing me down. Anyone else dealing with this?,peer_support
I'm trying to be more grateful day to day. What are simple ways to feel a bit lighter?,self_help
I've felt numb for over longer than I want to admit and even good sleep doesn't help anymore. I think I should see a clinician.,professional
I've been feeling a bit meh lately because of a busy week. Any tips for getting back into a routine?,self_help
Honest question: when does compulsive checking for longer than I want to admit cross the line from a rough patch into needing a psychiatrist?,professional
I had a falling out with my partner over money a few weeks ago and I keep rehearsing what I'd say differently. Could use a sanity check.,peer_support
"I had a mediocre day, mostly just scrolling too much. Looking for small things I can do to shake it off.",self_help
Work has been intense this week and I'm a little tired. What helps you decompress in the evening?,self_help
I've been arguing a lot with my brother about career stuff and it's really wearing me down. Anyone else dealing with this?,peer_support
Work has been non-stop this week and I'm a little groggy. What helps you sleep better?,self_help
I feel left out at work after I got bad feedback in a review and don't really have anyone to talk to.,peer_support
I had a falling out with my partner over the wedding planning a few weeks ago and I keep replaying it. Could use a sanity check.,peer_support
I've felt disconnected for over longer than I want to admit and even time off doesn't help anymore. I think I should get professional help.,professional
"Could you suggest a quick evening routine? Nothing serious, just want to unwind.",self_help
I've been feeling a bit uninspired lately because of too much screen time. Any tips for feeling less tired?,self_help
I don't think I can keep myself safe today. how to stay safe tonight?,crisis
"I've been waiting too long to talk to a therapist. on edge constantly for six months, can't concentrate. Where do I even start?",professional
I had a falling out with my college friend over career stuff a few weeks ago and I keep rehearsing what I'd say differently. Could use a sanity check.,peer_support
I'm spiraling and I don't think I can stay safe on my own today. who to call right now?,crisis
Panic attacks have been happening most mornings and I'm scared to calls with my manager some days. What's the right way to talk to a therapist?,professional
I've been on and off feeling on edge constantly for years and I think it's time to actually see a clinician. How do I even start looking?,professional
I've been feeling a bit off lately because of too much screen time. Any tips for winding down at night?,self_help
I'm a danger to myself right now. I need someone to help me get through this.,crisis
I've been arguing a lot with my best friend about money and it's really leaving me drained. Anyone else dealing with this?,peer_support
I don't think I can keep myself safe this evening. where I can get help?,crisis
Everything feels like a really dark place and I'm thinking about ending it. how to stay safe tonight?,crisis
I keep lying awake spiraling and it's been six months. Is this something a clinical psychologist should handle?,professional
I'm spiraling and I don't think I can stay safe on my own today. how to stay safe tonight?,crisis
I keep having intrusive thoughts about losing control that I can't switch off. I think I need to see my GP about this.,professional
I've been feeling a bit a bit down lately because of deadlines piling up. Any tips for lifting my mood?,self_help
I'm in crisis and I don't know how to get through tonight right now. Is there anyone I can talk to right now?,crisis
I'm spiraling and I don't think I can stay safe on my own this evening. what to do?,crisis
My friend just broke up with their partner and I don't know how to support them. Could use some a sanity check.,peer_support
"Could you suggest a quick morning routine? Nothing serious, just want to feel human again.",self_help
I've been feeling a bit a little flat lately because of bad sleep. Any tips for feeling less tired?,self_help
Feeling fragile after I got bad feedback in a review. Anyone the same kind of distance?,peer_support
Everything feels like a place I can't see out of and I'm thinking about ending it. who to call right now?,crisis
My friend just got diagnosed with something serious and I don't know how to check in on them. Could use some a sanity check.,peer_support
I can't be alone with my thoughts right now. They're stronger than before. a hotline number.,crisis
"After everything that happened last year I haven't been the same. barely eat, and I avoid anything that reminds me of it. Should I look for a CBT therapist?",professional
Just need to vent: the wedding planning with my closest coworker has been wearing me down for ages now.,peer_support
Just need to vent: money with my college friend has been wearing me down for ages now.,peer_support
I'm done trying to white-knuckle this. intrusive thoughts since the move and now can't concentrate. Looking for a therapist.,professional
I can't be alone with my thoughts today. They're stronger than before. someone to talk to.,crisis
Feeling off after I got passed up for a promotion. Anyone something similar?,peer_support
Work has been chaotic this week and I'm a little tired. What helps you decompress in the evening?,self_help
Work has been intense this week and I'm a little drained. What helps you get my energy back?,self_help
I'm trying to be more intentional day to day. What are simple ways to lift my mood?,self_help
I've been arguing a lot with my brother about house chores and it's really leaving me drained. Anyone else dealing with this?,peer_support
"I had a frustrating day, mostly just a stressful inbox. Looking for small things I can do to feel a bit lighter.",self_help
Work has been chaotic this week and I'm a little drained. What helps you recharge on the weekend?,self_help
My anxiety has been bad enough that I'm avoiding calls with my manager for the whole semester now. What kind of professional would actually help here?,professional
Feeling tense after a project I led failed publicly. Anyone this drift?,peer_support
My friend just moved across the country and I don't know how to show up for them. Could use some a sanity check.,peer_support
I'm a danger to myself tonight. I need someone to help me get through this.,crisis
I want to build a habit of morning stretches so I feel less a bit down after long days.,self_help
My friend just had a miscarriage and I don't know how to comfort them. Could use some a sanity check.,peer_support
Everything feels like a place I can't see out of and I'm thinking about ending it. how to stay safe tonight?,crisis
I've been arguing a lot with my best friend about in-laws and it's really making me second-guess myself. Anyone else dealing with this?,peer_support
I've felt really down for over longer than I want to admit and even weekends doesn't help anymore. I think I should see a clinician.,professional
My my college friend is going through broke up with their partner and I want to be there for them but I'm running out of energy. How do you keep showing up?,peer_support
My GP wants me to see my GP about this after I described intrusive thoughts that's lasted the whole semester. Anyone know who's actually qualified recently?,professional
I've felt on edge constantly for over two months and even journaling doesn't help anymore. I think I should see a clinician.,professional
"I had a blah day, mostly just a missed gym session. Looking for small things I can do to feel a bit lighter.",self_help
Feeling fragile after I was excluded from a key meeting. Anyone this drift?,peer_support
My eating has gotten really out of control over the past three months and I know it's not healthy. I want to find a therapist who works with this.,professional
Panic attacks have been happening before any meeting and I'm scared to any group setting some days. What's the right way to see a clinician?,professional
Going through a tough breakup and could use a sanity check from people who've been there.,peer_support
I've been feeling a bit sluggish lately because of a long Monday. Any tips for feeling less tired?,self_help
I keep having intrusive thoughts about germs that I can't switch off. I think I need to see my GP about this.,professional
My friend just lost their job and I don't know how to show up for them. Could use some a sanity check.,peer_support
"I had a mediocre day, mostly just scrolling too much. Looking for small things I can do to lift my mood.",self_help
I'm done trying to white-knuckle this. racing thoughts at night since a job loss and now lost interest in things I used to love. Looking for a CBT therapist.,professional
I want to build a habit of going to bed earlier so I feel less drained after long days.,self_help
Feeling strained after I was excluded from a key meeting. Anyone this exact situation?,peer_support
I keep replaying a blow-up I had with my sister about house chores. Has anyone moved past something like that?,peer_support
I can't be alone with my thoughts right now. They're stronger than before. someone to talk to.,crisis
My my roommate is going through lost a parent and I want to show up for them but I'm running out of energy. How do you keep showing up?,peer_support
My my sister is going through lost a parent and I want to be there for them but I'm running out of energy. How do you keep showing up?,peer_support
I'm spiraling and I don't think I can stay safe on my own tonight. what to do?,crisis
My friend just lost their job and I don't know how to support them. Could use some a sanity check.,peer_support
Work has been intense this week and I'm a little tired. What helps you recharge on the weekend?,self_help
I can't be alone with my thoughts tonight. They're stronger than before. a hotline number.,crisis
"I had a blah day, mostly just a stressful inbox. Looking for small things I can do to reset.",self_help
My GP wants me to see a clinician after I described constant low mood that's lasted three months. Anyone even start looking recently?,professional
Any breathing exercises that help when you're slightly burnt out a tiny bit but not in a panic?,self_help
I keep lying awake spiraling and it's been most of this year. Is this something a therapist should handle?,professional
I want to build a habit of a short walk so I feel less a bit down after long days.,self_help
My dissociation is now interfering with my sleep and appetite and talking to friends barely touches it. I think I need a trauma specialist.,professional
Lost touch with most of my old friends since I went freelance and feeling strained about showing up at things again.,peer_support
I keep crying and I have a plan and I'm so tired. where I can get help?,crisis
My anxiety has been bad enough that I'm avoiding calls with my manager for two months now. What kind of professional would actually help here?,professional
I've been arguing a lot with my brother about house chores and it's really wearing me down. Anyone else dealing with this?,peer_support
I'm in crisis and I don't know how to stay safe right now. Is there anyone I can talk to this evening?,crisis
I feel left out at work after a project I led failed publicly and don't really have anyone to vent to.,peer_support
"I overslept and missed a workout, now I feel meh. How do I restart the routine?",self_help
I'm not safe today and I don't know who to call. I need help today.,crisis
Going through a long-distance ending and could use honest perspective from people who've been there.,peer_support
"I had a mediocre day, mostly just an annoying meeting. Looking for small things I can do to reset.",self_help
I can't be alone with my thoughts right now. They're constant. help.,crisis
Anyone else feel like they have to perform happiness around my old friends even when they're not okay?,peer_support
I've been arguing a lot with my mom about house chores and it's really making me second-guess myself. Anyone else dealing with this?,peer_support
I keep having intrusive thoughts about my health that I can't switch off. I think I need to get professional help.,professional
I think I'm slowly drifting from my mom and it makes me leaving me drained. Has anyone rebuild that trust from that?,peer_support
Everything feels like the worst headspace I've been in and I'm thinking about ending it. what to do?,crisis
I'm scared of what I might do right now. I just need who to call right now.,crisis
I'm in crisis and I don't know how to stay safe this evening. Is there anyone I can talk to tonight?,crisis
Lost touch with most of my old friends since I moved cities and feeling fragile about messaging them first.,peer_support
"I had a blah day, mostly just scrolling too much. Looking for small things I can do to feel a bit lighter.",self_help
I think I'm slowly drifting from my closest coworker and it makes me making me second-guess myself. Has anyone move past it from that?,peer_support
"Could you suggest a quick Sunday routine? Nothing serious, just want to feel human again.",self_help
I had a falling out with my closest coworker over money a few weeks ago and I keep replaying it. Could use a sanity check.,peer_support
Things between me and my sister have been strained for a couple of months and I'm not sure who to share this with.,peer_support
I'm scared of what I might do right now. I just need where I can get help.,crisis
I've been pretty lonely since I moved cities. Has anyone been through the same kind of distance?,peer_support
Looking for podcast recommendations to help me unwind during my commute.,self_help
I'm not safe right now and I don't know who to call. I need help right now.,crisis
I've been feeling a bit sluggish lately because of bad sleep. Any tips for getting back into a routine?,self_help
I can't be alone with my thoughts this evening. They're constant. someone to talk to.,crisis
Going through an unexpected split and could use a few kind words from people who've been there.,peer_support
My friend just lost a parent and I don't know how to support them. Could use some honest perspective.,peer_support
My panic attacks is now interfering with my sleep and appetite and journaling barely touches it. I think I need a trauma specialist.,professional
I feel like the world would be better without me and I don't trust myself today.,crisis
"I overslept and missed a workout, now I feel drained. How do I restart the routine?",self_help
Just need to vent: boundaries with my brother has been wearing me down for the past year.,peer_support
I've been on and off feeling disconnected for years and I think it's time to actually talk to a therapist. How do I even start looking?,professional
My my dad is going through lost their job and I want to comfort them but I'm running out of energy. How do you keep showing up?,peer_support
I had a falling out with my roommate over in-laws a few weeks ago and I keep rehearsing what I'd say differently. Could use a sanity check.,peer_support
I can't be alone with my thoughts right now. They're getting louder. a way through tonight.,crisis
My compulsive checking is now interfering with every part of my routine and good sleep barely touches it. I think I need a CBT therapist.,professional
I feel left out at work after a project I led failed publicly and don't really have anyone to talk to.,peer_support
I'm trying to be more grateful day to day. What are simple ways to lift my mood?,self_help
Work has been non-stop this week and I'm a little burnt out a tiny bit. What helps you decompress in the evening?,self_help
Panic attacks have been happening almost daily and I'm scared to calls with my manager some days. What's the right way to see a clinician?,professional
I'm spiraling and I don't think I can stay safe on my own this evening. who to call right now?,crisis
I've been arguing a lot with my mom about house chores and it's really leaving me drained. Anyone else dealing with this?,peer_support
I've felt numb for over almost a year and even time off doesn't help anymore. I think I should talk to a therapist.,professional
My intrusive thoughts is now interfering with every part of my routine and weekends barely touches it. I think I need a psychiatrist.,professional
Lost touch with most of my old friends since I left my hometown and feeling distant about showing up at things again.,peer_support
I'm in the worst headspace I've been in and I'm worried I'm going to hurt myself. I need someone tonight.,crisis
I'm done trying to white-knuckle this. flashbacks since a difficult breakup and now barely eat. Looking for a therapist.,professional
My dissociation is now interfering with how I show up at home and going outside barely touches it. I think I need a clinical psychologist.,professional
Anyone else feel like they have to fake being okay around my family even when they're not okay?,peer_support
I have a plan to harm myself and I can't shake it. Please tell me where I can get help.,crisis
Panic attacks have been happening every weekend and I'm scared to leaving the house some days. What's the right way to see a clinician?,professional
"I overslept and missed a workout, now I feel off. How do I not spiral?",self_help
Feeling strained after I got passed up for a promotion. Anyone something similar?,peer_support
I'm really struggling to forgive my partner after their words that day. How did you rebuild that trust?,peer_support
"I've been waiting too long to get professional help. hopeless for three months, lost interest in things I used to love. Where do I even start?",professional
I'm in crisis and I don't know how to get through tonight tonight. Is there anyone I can talk to right now?,crisis
I'm really struggling to forgive my brother after being lied to. How did you rebuild that trust?,peer_support
I'm in a really dark place and I'm worried I'm going to hurt myself. I need someone tonight.,crisis
I'm spiraling and I don't think I can stay safe on my own right now. how to stay safe tonight?,crisis
Work has been back-to-back this week and I'm a little groggy. What helps you get my energy back?,self_help
My my college friend is going through lost their job and I want to be there for them but I'm running out of energy. How do you keep showing up?,peer_support
"I've been waiting too long to get professional help. on edge constantly for three months, snap at everyone. Where do I even start?",professional
"Please, I need help. I'm thinking about hurting myself and the urge is stronger than before.",crisis
I'm done trying to white-knuckle this. dissociation since the start of the year and now lost interest in things I used to love. Looking for a trauma specialist.,professional
I've been having compulsive checking since the start of the year. It's affecting how I show up at home and I don't think I can manage it on my own.,professional
My anxiety has been bad enough that I'm avoiding leaving the house for six months now. What kind of professional should I look into?,professional
I keep having intrusive thoughts about something happening to my family that I can't switch off. I think I need to talk to a therapist.,professional
I keep having intrusive thoughts about something happening to my family that I can't switch off. I think I need to start therapy.,professional
I've been feeling a bit sluggish lately because of deadlines piling up. Any tips for getting back into a routine?,self_help
"Could you suggest a quick evening routine? Nothing serious, just want to reset for the week.",self_help
"I had a off day, mostly just scrolling too much. Looking for small things I can do to reset.",self_help
I had a falling out with my dad over house chores a few weeks ago and I keep replaying it. Could use a sanity check.,peer_support
My eating has gotten really out of control over the past most of this year and I know it's not healthy. I want to find a therapist who works with this.,professional
I'm trying to be more intentional day to day. What are simple ways to reset?,self_help
I can't be alone with my thoughts right now. They're harder to ignore. help.,crisis
My my dad is going through lost a parent and I want to be there for them but I'm running out of energy. How do you keep showing up?,peer_support
Going through the end of a long relationship and could use a sanity check from people who've been there.,peer_support
"I had a frustrating day, mostly just a stressful inbox. Looking for small things I can do to lift my mood.",self_help
Work has been chaotic this week and I'm a little groggy. What helps you decompress in the evening?,self_help
Feeling distant after I was excluded from a key meeting. Anyone this drift?,peer_support
"I've been waiting too long to talk to a therapist. exhausted in a way sleep doesn't fix for six months, snap at everyone. Where do I even start?",professional
I feel left out at work after I got passed up for a promotion and don't really have anyone to share this with.,peer_support
"Could you suggest a quick evening routine? Nothing serious, just want to decompress.",self_help
I've felt disconnected for over most of this year and even time off doesn't help anymore. I think I should see a clinician.,professional
I keep having intrusive thoughts about losing control that I can't switch off. I think I need to see a clinician.,professional
I keep having intrusive thoughts about losing control that I can't switch off. I think I need to start therapy.,professional
I keep replaying a tough conversation I had with my brother about boundaries. Has anyone moved past something like that?,peer_support
I want to build a habit of a short walk so I feel less meh after long days.,self_help
I can't be alone with my thoughts right now. They're constant. a way through tonight.,crisis
I keep replaying a argument I had with my dad about the wedding planning. Has anyone moved past something like that?,peer_support
I can't be alone with my thoughts tonight. They're harder to ignore. help.,crisis
I have a plan to harm myself and I can't shake it. Please tell me who to call right now.,crisis
"I think I might be depressed. I've felt hopeless for two months, lost interest in things I used to love, and can't shake it.",professional
I'm in a really dark place and I'm worried I'm going to hurt myself. I need someone right now.,crisis
My eating has gotten really compulsive over the past the whole semester and I know it's not healthy. I want to find a clinical psychologist who works with this.,professional
I'm having a really bad night and the suicidal thoughts won't stop. I need help.,crisis
I've been having intrusive thoughts since a job loss. It's affecting my sleep and appetite and I don't think I can manage it on my own.,professional
"I had a blah day, mostly just scrolling too much. Looking for small things I can do to reset.",self_help
"I had a rough day, mostly just scrolling too much. Looking for small things I can do to feel a bit lighter.",self_help
Anyone else feel like they have to fake being okay around my old friends even when they're not okay?,peer_support
Honest question: when does compulsive checking for almost a year cross the line from a rough patch into needing a CBT therapist?,professional
I'm spiraling and I don't think I can stay safe on my own right now. what to do?,crisis
I've been feeling a bit drained lately because of bad sleep. Any tips for lifting my mood?,self_help
Feeling weird after my team restructured. Anyone this exact situation?,peer_support
My friend just had a miscarriage and I don't know how to support them. Could use some honest perspective.,peer_support
I'm in crisis and I don't know how to make it to morning right now. Is there anyone I can talk to tonight?,crisis
My GP wants me to get professional help after I described intrusive thoughts that's lasted six months. Anyone know who's actually qualified recently?,professional
Work has been non-stop this week and I'm a little groggy. What helps you recharge on the weekend?,self_help
I don't think I can keep myself safe right now. who to call right now?,crisis
"I've been waiting too long to see a clinician. disconnected for six months, can't concentrate. Where do I even start?",professional
Feeling strained after I got passed up for a promotion. Anyone this exact situation?,peer_support
"Could you suggest a quick morning routine? Nothing serious, just want to reset for the week.",self_help
I've been on and off feeling really down for years and I think it's time to actually get professional help. How do I find someone good?,professional
I think I'm slowly drifting from my roommate and it makes me making me second-guess myself. Has anyone move past it from that?,peer_support
Just need to vent: parenting choices with my closest coworker has been wearing me down for a couple of months.,peer_support
I keep having intrusive thoughts about losing control that I can't switch off. I think I need to get professional help.,professional
I'm really struggling to forgive my mom after being lied to. How did you let it go?,peer_support
My my closest coworker is going through broke up with their partner and I want to show up for them but I'm running out of energy. How do you keep showing up?,peer_support
I'm in crisis and I don't know how to make it to morning today. Is there anyone I can talk to this evening?,crisis
I keep replaying a blow-up I had with my mom about the wedding planning. Has anyone moved past something like that?,peer_support
I'm in crisis and I don't know how to get through tonight right now. Is there anyone I can talk to today?,crisis
"I overslept and missed a workout, now I feel drained. How do I not spiral?",self_help
My GP wants me to start therapy after I described dissociation that's lasted almost a year. Anyone know who's actually qualified recently?,professional
I keep lying awake spiraling and it's been the whole semester. Is this something a CBT therapist should handle?,professional
"Could you suggest a quick 10-minute routine? Nothing serious, just want to reset for the week.",self_help
I want to build a habit of going to bed earlier so I feel less off after long days.,self_help
I'm really struggling to forgive my best friend after being lied to. How did you rebuild that trust?,peer_support
Work has been overpacked this week and I'm a little burnt out a tiny bit. What helps you sleep better?,self_help
Everything feels like the worst headspace I've been in and I'm thinking about ending it. who to call right now?,crisis
Work has been back-to-back this week and I'm a little drained. What helps you get my energy back?,self_help
"I had a frustrating day, mostly just a missed gym session. Looking for small things I can do to feel a bit lighter.",self_help
I've been on and off feeling anxious all day for years and I think it's time to actually start therapy. How do I know who's actually qualified?,professional
Things between me and my college friend have been off for the past year and I'm not sure who to talk to.,peer_support
I'm in crisis and I don't know how to make it to morning today. Is there anyone I can talk to today?,crisis
I'm in a really dark place and I'm worried I'm going to hurt myself. I need someone today.,crisis
I'm in crisis and I don't know how to stay safe this evening. Is there anyone I can talk to this evening?,crisis
I've been on and off feeling hopeless for years and I think it's time to actually see my GP about this. How do I find someone good?,professional
I'm in crisis and I don't know how to get through tonight this evening. Is there anyone I can talk to today?,crisis
My GP wants me to get professional help after I described constant low mood that's lasted six months. Anyone find someone good recently?,professional
My friend just lost their job and I don't know how to show up for them. Could use some a few kind words.,peer_support
I can't be alone with my thoughts tonight. They're stronger than before. help.,crisis
I'm done trying to white-knuckle this. compulsive checking since a difficult breakup and now can't concentrate. Looking for a clinical psychologist.,professional
I've been feeling a bit drained lately because of a busy week. Any tips for winding down at night?,self_help
I keep thinking about ending my life and the thoughts are getting louder. I'm scared.,crisis
I've been pretty lonely since I went freelance. Has anyone been through something similar?,peer_support
Honest question: when does compulsive checking for the whole semester cross the line from a rough patch into needing a CBT therapist?,professional
I think I'm slowly drifting from my roommate and it makes me messing with my sleep. Has anyone feel okay around them again from that?,peer_support
My eating has gotten really chaotic over the past two months and I know it's not healthy. I want to find a CBT therapist who works with this.,professional
My GP wants me to start therapy after I described intrusive thoughts that's lasted almost a year. Anyone even start looking recently?,professional
My GP wants me to see my GP about this after I described compulsive checking that's lasted six months. Anyone find someone good recently?,professional
I keep lying awake spiraling and it's been three months. Is this something a psychiatrist should handle?,professional
I can't be alone with my thoughts this evening. They're harder to ignore. help.,crisis
Work has been overpacked this week and I'm a little drained. What helps you recharge on the weekend?,self_help
I'm in crisis and I don't know how to get through tonight today. Is there anyone I can talk to right now?,crisis
"I had a blah day, mostly just a stressful inbox. Looking for small things I can do to lift my mood.",self_help
Just need to vent: career stuff with my brother has been wearing me down for a few weeks.,peer_support
I'm trying to be more intentional day to day. What are simple ways to feel a bit lighter?,self_help
My GP wants me to get professional help after I described compulsive checking that's lasted two months. Anyone find someone good recently?,professional
I think I'm slowly drifting from my mom and it makes me making me second-guess myself. Has anyone move past it from that?,peer_support
I had a falling out with my college friend over in-laws a few weeks ago and I keep second-guessing myself. Could use a sanity check.,peer_support
"Could you suggest a quick morning routine? Nothing serious, just want to decompress.",self_help
I'm really struggling to forgive my mom after what happened. How did you let it go?,peer_support
Lost touch with most of my old friends since I left my hometown and feeling off about reaching back out.,peer_support
"After the accident I haven't been the same. lost interest in things I used to love, and I avoid anything that reminds me of it. Should I look for a therapist?",professional
Work has been overpacked this week and I'm a little low-energy. What helps you recharge on the weekend?,self_help
Work has been intense this week and I'm a little burnt out a tiny bit. What helps you sleep better?,self_help
I can't be alone with my thoughts tonight. They're constant. a hotline number.,crisis
I can't be alone with my thoughts this evening. They're harder to ignore. a hotline number.,crisis
I'm done trying to white-knuckle this. flashbacks since my dad's diagnosis and now barely eat. Looking for a therapist.,professional
"I had a frustrating day, mostly just an annoying meeting. Looking for small things I can do to lift my mood.",self_help
Work has been intense this week and I'm a little tired. What helps you sleep better?,self_help
I've been feeling a bit meh lately because of a long Monday. Any tips for lifting my mood?,self_help
I've been feeling a bit a little flat lately because of bad sleep. Any tips for winding down at night?,self_help
"After everything that happened last year I haven't been the same. can't concentrate, and I avoid anything that reminds me of it. Should I look for a CBT therapist?",professional
Work has been non-stop this week and I'm a little drained. What helps you get my energy back?,self_help
Just need to vent: parenting choices with my sister has been wearing me down for the past year.,peer_support
My friend just got diagnosed with something serious and I don't know how to support them. Could use some advice from people who've been through it.,peer_support
Work has been back-to-back this week and I'm a little burnt out a tiny bit. What helps you sleep better?,self_help
Feeling strained after I was excluded from a key meeting. Anyone the same kind of distance?,peer_support
Lost touch with most of my old friends since I started working from home and feeling fragile about reaching back out.,peer_support
"I had a frustrating day, mostly just a stressful inbox. Looking for small things I can do to reset.",self_help
I've been feeling a bit a little flat lately because of bad sleep. Any tips for getting back into a routine?,self_help
I'm spiraling and I don't think I can stay safe on my own tonight. who to call right now?,crisis
I can't be alone with my thoughts tonight. They're getting louder. help.,crisis
I've been having racing thoughts at night since the move. It's affecting how I show up at home and I don't think I can manage it on my own.,professional
"I had a frustrating day, mostly just a missed gym session. Looking for small things I can do to shake it off.",self_help
I think I'm slowly drifting from my partner and it makes me wearing me down. Has anyone feel okay around them again from that?,peer_support
I've been feeling a bit sluggish lately because of a long Monday. Any tips for getting back into a routine?,self_help
I'm in crisis and I don't know how to stay safe right now. Is there anyone I can talk to tonight?,crisis
"I've been waiting too long to start therapy. really down for most of this year, barely eat. Where do I even start?",professional
Everything feels like a really dark place and I'm thinking about ending it. who to call right now?,crisis
Lost touch with most of my old friends since I left my hometown and feeling complicated about showing up at things again.,peer_support
I'm done trying to white-knuckle this. flashbacks since the lockdown and now lost interest in things I used to love. Looking for a therapist.,professional
I've been feeling a bit uninspired lately because of a long Monday. Any tips for feeling less tired?,self_help
I want to build a habit of morning stretches so I feel less sluggish after long days.,self_help
Feeling strained after my team restructured. Anyone something similar?,peer_support
Panic attacks have been happening almost daily and I'm scared to social events some days. What's the right way to start therapy?,professional
I can't be alone with my thoughts today. They're constant. help.,crisis
My racing thoughts at night is now interfering with my sleep and appetite and journaling barely touches it. I think I need a clinical psychologist.,professional
"Could you suggest a quick 10-minute routine? Nothing serious, just want to unwind.",self_help
I'm trying to be more balanced day to day. What are simple ways to lift my mood?,self_help
I want to build a habit of drinking more water so I feel less a little flat after long days.,self_help
My eating has gotten really restrictive over the past longer than I want to admit and I know it's not healthy. I want to find a trauma specialist who works with this.,professional
I keep having nightmares I can't shake and it's been almost a year. Is this something a trauma specialist should handle?,professional
"Could you suggest a quick 10-minute routine? Nothing serious, just want to feel human again.",self_help
I want to build a habit of drinking more water so I feel less a bit down after long days.,self_help
Work has been chaotic this week and I'm a little drained. What helps you get my energy back?,self_help
I keep replaying a tough conversation I had with my best friend about in-laws. Has anyone moved past something like that?,peer_support
